Date,Hour,Temperature,Relative_Humidity,Geopotential_Pressure,Wind_Direction,Wind_Velocity_KM_H
06/03/2007,15Z,20.8,36,1023.8 Hpa,260º (W),24.1
06/03/2007,12Z,17.4,45,1025.7 Hpa,250º (W),7.4
06/03/2007,09Z,11.8,70,1026.3 Hpa,calm,0
06/03/2007,06Z,10.0,70,1023.8 Hpa,calm,0
05/03/2007,21Z,15.1,54,1025.1 Hpa,330º (NW),5.6
05/03/2007,18Z,18.2,38,1024.6 Hpa,360º (N),5.6
05/03/2007,15Z,20.0,30,1024.8 Hpa,30º (NE),9.3
05/03/2007,12Z,17.2,42,1026.8 Hpa,40º (NE),24.1
05/03/2007,09Z,12.1,70,1028.7 Hpa,350º (N),5.6
05/03/2007,06Z,10.6,77,1026.0 Hpa,350º (N),3.7
04/03/2007,21Z,16.7,77,1022.4 Hpa,240º (SW),11.1
04/03/2007,18Z,18.0,64,1020.9 Hpa,250º (W),18.5
04/03/2007,15Z,20.3,55,1020.0 Hpa,230º (SW),14.8
04/03/2007,12Z,17.6,68,1022.1 Hpa,230º (SW),16.7
04/03/2007,09Z,12.7,98,1021.9 Hpa,250º (W),5.6
04/03/2007,06Z,11.6,98,1020.0 Hpa,calm,0
03/03/2007,21Z,17.4,84,1021.0 Hpa,170º (S),1.9
03/03/2007,18Z,23.4,42,1020.6 Hpa,210º (SW),1.9
03/03/2007,15Z,23.6,36,1021.5 Hpa,calm,0
03/03/2007,12Z,19.8,59,1024.1 Hpa,50º (NE),9.3
03/03/2007,09Z,13.6,91,1025.3 Hpa,30º (NE),9.3
03/03/2007,06Z,11.2,89,1023.9 Hpa,360º (N),1.9
02/03/2007,21Z,16.0,79,1025.1 Hpa,190º (S),5.6
02/03/2007,18Z,20.0,56,1023.8 Hpa,210º (SW),3.7
02/03/2007,15Z,21.2,48,1023.8 Hpa,360º (N),3.7
02/03/2007,12Z,17.4,61,1026.0 Hpa,50º (NE),1.9
02/03/2007,09Z,12.6,80,1026.6 Hpa,30º (NE),7.4
02/03/2007,06Z,10.2,86,1025.0 Hpa,calm,0
01/03/2007,21Z,15.2,65,1023.8 Hpa,280º (W),9.3
01/03/2007,18Z,20.5,43,1022.3 Hpa,250º (W),14.8
01/03/2007,15Z,23.0,37,1022.4 Hpa,250º (W),9.3
01/03/2007,12Z,20.8,57,1024.1 Hpa,270º (W),7.4
01/03/2007,09Z,14.2,91,1023.5 Hpa,calm,0
01/03/2007,06Z,12.6,96,1022.1 Hpa,calm,0
30/04/2007,21Z,16.4,48,1015.4 Hpa,290º (W),20.4
30/04/2007,18Z,20.2,40,1014.4 Hpa,270º (W),22.2
30/04/2007,15Z,21.6,31,1014.9 Hpa,280º (W),27.8
30/04/2007,12Z,22.0,37,1015.5 Hpa,260º (W),22.2
30/04/2007,09Z,16.6,75,1016.1 Hpa,260º (W),3.7
30/04/2007,06Z,13.2,85,1015.9 Hpa,190º (S),7.4
29/04/2007,21Z,17.6,63,1016.8 Hpa,210º (SW),11.1
29/04/2007,18Z,22.4,41,1015.2 Hpa,230º (SW),27.8
29/04/2007,15Z,23.0,35,1015.8 Hpa,180º (S),5.6
29/04/2007,12Z,22.0,40,1017.5 Hpa,240º (SW),5.6
29/04/2007,09Z,16.2,61,1018.6 Hpa,250º (W),1.9
29/04/2007,06Z,12.0,80,1017.5 Hpa,140º (SE),1.9
28/04/2007,21Z,18.2,58,1017.4 Hpa,270º (W),13.0
28/04/2007,18Z,23.3,32,1014.7 Hpa,260º (W),22.2
28/04/2007,15Z,25.4,24,1014.9 Hpa,250º (W),20.4
28/04/2007,12Z,23.5,36,1016.4 Hpa,250º (W),11.1
28/04/2007,09Z,16.9,74,1017.1 Hpa,Vble.,
28/04/2007,06Z,13.8,86,1016.0 Hpa,110º (E),3.7
27/04/2007,21Z,19.4,47,1015.0 Hpa,270º (W),16.7
27/04/2007,18Z,23.6,37,1013.2 Hpa,310º (NW),5.6
27/04/2007,15Z,24.5,34,1013.7 Hpa,270º (W),5.6
27/04/2007,12Z,19.9,58,1015.2 Hpa,260º (W),5.6
27/04/2007,09Z,17.0,71,1015.8 Hpa,Vble.,
27/04/2007,06Z,14.0,79,1014.6 Hpa,60º (NE),7.4
26/04/2007,21Z,17.3,69,1013.0 Hpa,150º (SE),7.4
26/04/2007,18Z,21.6,36,1010.9 Hpa,190º (S),7.4
26/04/2007,15Z,23.5,35,1011.0 Hpa,240º (SW),18.5
26/04/2007,12Z,21.0,49,1012.0 Hpa,270º (W),5.6
26/04/2007,09Z,17.1,72,1013.0 Hpa,360º (N),5.6
26/04/2007,06Z,13.6,91,1012.5 Hpa,320º (NW),5.6
25/04/2007,21Z,17.2,89,1013.4 Hpa,90º (E),3.7
25/04/2007,18Z,19.9,71,1012.0 Hpa,Vble.,
25/04/2007,15Z,20.4,68,1012.2 Hpa,70º (E),7.4
25/04/2007,12Z,20.2,64,1013.4 Hpa,70º (E),11.1
25/04/2007,09Z,19.6,70,1014.2 Hpa,30º (NE),16.7
25/04/2007,06Z,17.8,83,1013.9 Hpa,Vble.,
24/04/2007,21Z,23.1,56,1015.4 Hpa,240º (SW),9.3
24/04/2007,18Z,27.2,42,1014.4 Hpa,300º (NW),9.3
24/04/2007,15Z,27.6,41,1015.5 Hpa,180º (S),3.7
24/04/2007,12Z,25.0,50,1018.3 Hpa,270º (W),1.9
24/04/2007,09Z,20.2,65,1019.4 Hpa,10º (N),3.7
24/04/2007,06Z,15.8,85,1018.2 Hpa,140º (SE),5.6
23/04/2007,21Z,22.2,62,1018.7 Hpa,210º (SW),13.0
23/04/2007,18Z,28.7,36,1016.4 Hpa,Vble.,
23/04/2007,15Z,28.8,32,1017.4 Hpa,Vble.,
23/04/2007,12Z,26.1,35,1018.9 Hpa,80º (E),18.5
23/04/2007,09Z,20.6,60,1020.2 Hpa,50º (NE),9.3
23/04/2007,06Z,14.6,88,1019.2 Hpa,360º (N),1.9
22/04/2007,21Z,20.9,61,1019.0 Hpa,90º (E),1.9
22/04/2007,18Z,23.0,43,1016.5 Hpa,90º (E),5.6
22/04/2007,15Z,23.1,40,1016.5 Hpa,100º (E),9.3
22/04/2007,12Z,22.6,47,1016.6 Hpa,100º (E),18.5
22/04/2007,09Z,17.8,76,1016.3 Hpa,60º (NE),9.3
22/04/2007,06Z,15.4,86,1015.7 Hpa,60º (NE),3.7
21/04/2007,21Z,15.9,90,1015.7 Hpa,360º (N),1.9
21/04/2007,18Z,16.5,90,1015.4 Hpa,30º (NE),11.1
21/04/2007,15Z,17.0,78,1015.0 Hpa,110º (E),11.1
21/04/2007,12Z,19.7,63,1014.2 Hpa,110º (E),3.7
21/04/2007,09Z,18.4,68,1013.9 Hpa,50º (NE),11.1
21/04/2007,06Z,15.0,87,1012.7 Hpa,30º (NE),9.3
20/04/2007,21Z,19.4,65,1011.6 Hpa,220º (SW),9.3
20/04/2007,18Z,22.2,52,1010.2 Hpa,260º (W),13.0
20/04/2007,15Z,23.5,35,1010.4 Hpa,90º (E),13.0
20/04/2007,12Z,21.1,45,1012.1 Hpa,100º (E),11.1
20/04/2007,09Z,18.2,68,1012.5 Hpa,Vble.,
20/04/2007,06Z,15.2,82,1012.4 Hpa,40º (NE),5.6
19/04/2007,21Z,19.3,67,1014.2 Hpa,40º (NE),7.4
19/04/2007,18Z,23.2,49,1012.7 Hpa,220º (SW),9.3
19/04/2007,15Z,25.0,40,1013.1 Hpa,160º (S),11.1
19/04/2007,12Z,22.0,54,1015.1 Hpa,80º (E),5.6
19/04/2007,09Z,17.8,84,1015.4 Hpa,100º (E),3.7
19/04/2007,06Z,16.0,89,1014.9 Hpa,310º (NW),3.7
18/04/2007,21Z,20.0,61,1014.4 Hpa,200º (S),7.4
18/04/2007,18Z,23.6,33,1012.8 Hpa,calm,0
18/04/2007,15Z,23.2,38,1013.2 Hpa,360º (N),1.9
18/04/2007,12Z,19.8,52,1013.7 Hpa,90º (E),1.9
18/04/2007,09Z,16.8,64,1013.5 Hpa,90º (E),1.9
18/04/2007,06Z,13.8,79,1012.9 Hpa,calm,0
17/04/2007,21Z,20.8,54,1010.7 Hpa,110º (E),7.4
17/04/2007,18Z,25.6,29,1010.0 Hpa,40º (NE),16.7
17/04/2007,15Z,25.3,30,1011.2 Hpa,80º (E),24.1
17/04/2007,12Z,23.5,33,1013.4 Hpa,90º (E),27.8
17/04/2007,09Z,18.0,64,1014.5 Hpa,60º (NE),16.7
17/04/2007,06Z,14.5,75,1014.5 Hpa,80º (E),11.1
16/04/2007,21Z,19.6,56,1015.7 Hpa,calm,0
16/04/2007,18Z,25.1,28,1013.6 Hpa,70º (E),20.4
16/04/2007,15Z,25.2,33,1014.4 Hpa,70º (E),20.4
16/04/2007,12Z,23.4,37,1016.2 Hpa,90º (E),22.2
16/04/2007,09Z,18.6,58,1017.7 Hpa,60º (NE),22.2
16/04/2007,06Z,14.0,84,1016.9 Hpa,60º (NE),14.8
15/04/2007,21Z,20.6,55,1017.3 Hpa,Vble.,
15/04/2007,18Z,24.6,35,1015.3 Hpa,60º (NE),7.4
15/04/2007,15Z,24.9,39,1015.6 Hpa,60º (NE),9.3
15/04/2007,12Z,22.2,45,1016.7 Hpa,60º (NE),16.7
15/04/2007,09Z,18.2,68,1018.0 Hpa,60º (NE),18.5
15/04/2007,06Z,12.7,91,1017.5 Hpa,30º (NE),7.4
14/04/2007,21Z,17.8,68,1018.4 Hpa,210º (SW),7.4
14/04/2007,18Z,22.4,51,1016.6 Hpa,210º (SW),7.4
14/04/2007,15Z,22.0,54,1017.0 Hpa,230º (SW),7.4
14/04/2007,12Z,18.2,68,1018.7 Hpa,200º (S),5.6
14/04/2007,09Z,14.0,91,1020.1 Hpa,140º (SE),3.7
14/04/2007,06Z,11.6,100,1018.9 Hpa,80º (E),1.9
13/04/2007,21Z,15.0,85,1018.8 Hpa,170º (S),11.1
13/04/2007,18Z,18.8,68,1016.5 Hpa,230º (SW),24.1
13/04/2007,15Z,19.4,61,1016.5 Hpa,220º (SW),14.8
13/04/2007,12Z,17.4,70,1017.3 Hpa,230º (SW),13.0
13/04/2007,09Z,15.4,86,1016.0 Hpa,260º (W),9.3
13/04/2007,06Z,12.6,98,1014.6 Hpa,210º (SW),5.6
12/04/2007,21Z,15.2,89,1015.3 Hpa,230º (SW),5.6
12/04/2007,18Z,17.2,78,1014.1 Hpa,250º (W),14.8
12/04/2007,15Z,15.6,85,1014.0 Hpa,calm,0
12/04/2007,12Z,15.1,86,1014.8 Hpa,360º (N),7.4
12/04/2007,09Z,13.9,90,1014.6 Hpa,40º (NE),7.4
12/04/2007,06Z,13.3,91,1014.0 Hpa,calm,0
11/04/2007,21Z,14.8,90,1014.4 Hpa,calm,0
11/04/2007,18Z,15.9,86,1013.2 Hpa,280º (W),13.0
11/04/2007,15Z,18.0,67,1012.5 Hpa,150º (SE),14.8
11/04/2007,12Z,20.1,54,1013.7 Hpa,60º (NE),7.4
11/04/2007,09Z,16.7,73,1014.9 Hpa,50º (NE),9.3
11/04/2007,06Z,12.0,89,1014.8 Hpa,50º (NE),7.4
10/04/2007,21Z,18.2,69,1016.9 Hpa,180º (S),3.7
10/04/2007,18Z,20.0,56,1014.3 Hpa,180º (S),5.6
10/04/2007,15Z,21.7,48,1014.3 Hpa,70º (E),14.8
10/04/2007,12Z,21.2,48,1015.8 Hpa,Vble.,
10/04/2007,09Z,16.0,74,1015.8 Hpa,110º (E),7.4
10/04/2007,06Z,12.8,91,1015.1 Hpa,40º (NE),7.4
09/04/2007,21Z,15.1,87,1015.7 Hpa,40º (NE),9.3
09/04/2007,18Z,16.4,70,1014.1 Hpa,90º (E),13.0
09/04/2007,15Z,20.4,45,1013.6 Hpa,130º (SE),7.4
09/04/2007,12Z,19.2,53,1014.9 Hpa,230º (SW),1.9
09/04/2007,09Z,16.0,64,1014.9 Hpa,40º (NE),7.4
09/04/2007,06Z,13.6,79,1014.2 Hpa,70º (E),14.8
08/04/2007,21Z,16.6,62,1015.4 Hpa,210º (SW),5.6
08/04/2007,18Z,20.0,40,1014.3 Hpa,190º (S),1.9
08/04/2007,15Z,19.6,41,1015.4 Hpa,180º (S),1.9
08/04/2007,12Z,18.0,47,1016.4 Hpa,50º (NE),3.7
08/04/2007,09Z,12.8,74,1017.9 Hpa,60º (NE),11.1
08/04/2007,06Z,9.0,89,1016.9 Hpa,30º (NE),7.4
07/04/2007,21Z,12.6,80,1017.8 Hpa,120º (SE),5.6
07/04/2007,18Z,15.3,66,1017.1 Hpa,180º (S),7.4
07/04/2007,15Z,14.8,62,1016.4 Hpa,210º (SW),5.6
07/04/2007,12Z,14.4,61,1017.1 Hpa,90º (E),11.1
07/04/2007,09Z,10.1,82,1017.2 Hpa,70º (E),5.6
07/04/2007,06Z,5.8,95,1016.1 Hpa,30º (NE),3.7
06/04/2007,21Z,9.7,87,1015.5 Hpa,calm,0
06/04/2007,18Z,11.1,80,1014.5 Hpa,calm,0
06/04/2007,15Z,14.9,45,1013.2 Hpa,Vble.,
06/04/2007,12Z,12.6,61,1014.1 Hpa,Vble.,
06/04/2007,09Z,9.4,68,1014.5 Hpa,50º (NE),7.4
06/04/2007,06Z,5.4,91,1014.1 Hpa,calm,0
05/04/2007,21Z,10.2,83,1014.1 Hpa,130º (SE),1.9
05/04/2007,18Z,12.1,65,1012.4 Hpa,90º (E),9.3
05/04/2007,15Z,10.4,88,1012.4 Hpa,50º (NE),16.7
05/04/2007,12Z,17.4,49,1011.8 Hpa,280º (W),14.8
05/04/2007,09Z,13.3,68,1012.2 Hpa,280º (W),18.5
05/04/2007,06Z,11.2,79,1011.7 Hpa,250º (W),13.0
04/04/2007,21Z,15.6,58,1012.9 Hpa,260º (W),16.7
04/04/2007,18Z,18.2,47,1012.3 Hpa,290º (W),14.8
04/04/2007,15Z,20.4,34,1012.4 Hpa,290º (W),20.4
04/04/2007,12Z,17.0,46,1014.1 Hpa,310º (NW),16.7
04/04/2007,09Z,12.6,77,1015.1 Hpa,Vble.,
04/04/2007,06Z,8.4,94,1014.8 Hpa,280º (W),7.4
03/04/2007,21Z,13.0,80,1016.4 Hpa,calm,0
03/04/2007,18Z,14.2,75,1015.6 Hpa,30º (NE),3.7
03/04/2007,15Z,17.0,60,1015.4 Hpa,200º (S),11.1
03/04/2007,12Z,17.2,53,1016.6 Hpa,240º (SW),11.1
03/04/2007,09Z,12.6,79,1017.2 Hpa,calm,0
03/04/2007,06Z,8.8,94,1016.4 Hpa,calm,0
02/04/2007,21Z,13.7,74,1017.0 Hpa,240º (SW),1.9
02/04/2007,18Z,16.0,52,1015.0 Hpa,240º (SW),16.7
02/04/2007,15Z,16.7,49,1014.1 Hpa,260º (W),7.4
02/04/2007,12Z,15.0,57,1014.4 Hpa,250º (W),5.6
02/04/2007,09Z,11.6,81,1013.6 Hpa,230º (SW),3.7
02/04/2007,06Z,9.4,90,1011.8 Hpa,190º (S),9.3
01/04/2007,21Z,12.9,61,1011.3 Hpa,calm,0
01/04/2007,18Z,15.8,55,1009.9 Hpa,230º (SW),27.8
01/04/2007,15Z,17.9,46,1008.8 Hpa,230º (SW),24.1
01/04/2007,12Z,16.2,54,1010.0 Hpa,230º (SW),14.8
01/04/2007,09Z,11.5,79,1010.5 Hpa,calm,0
01/04/2007,06Z,8.4,90,1010.5 Hpa,170º (S),5.6
31/05/2007,21Z,23.2,51,1017.8 Hpa,270º (W),5.6
31/05/2007,18Z,28.2,30,1015.9 Hpa,300º (NW),18.5
31/05/2007,15Z,27.6,30,1016.9 Hpa,260º (W),11.1
31/05/2007,12Z,24.5,41,1019.0 Hpa,Vble.,
31/05/2007,09Z,19.5,52,1019.3 Hpa,20º (N),11.1
31/05/2007,06Z,15.0,80,1018.1 Hpa,calm,0
30/05/2007,21Z,24.4,51,1015.9 Hpa,210º (SW),9.3
30/05/2007,18Z,29.2,36,1014.5 Hpa,260º (W),20.4
30/05/2007,15Z,32.3,26,1015.1 Hpa,250º (W),22.2
30/05/2007,12Z,27.3,41,1016.6 Hpa,230º (SW),7.4
30/05/2007,09Z,22.4,59,1017.2 Hpa,360º (N),7.4
30/05/2007,06Z,15.7,77,1016.7 Hpa,360º (N),1.9
29/05/2007,21Z,20.6,48,1016.5 Hpa,200º (S),9.3
29/05/2007,18Z,26.6,37,1015.4 Hpa,220º (SW),22.2
29/05/2007,15Z,28.4,32,1015.7 Hpa,210º (SW),9.3
29/05/2007,12Z,25.2,39,1017.6 Hpa,220º (SW),5.6
29/05/2007,09Z,20.0,61,1018.3 Hpa,40º (NE),1.9
29/05/2007,06Z,14.4,88,1017.5 Hpa,calm,0
28/05/2007,21Z,19.8,59,1016.7 Hpa,210º (SW),13.0
28/05/2007,18Z,25.0,43,1015.8 Hpa,230º (SW),22.2
28/05/2007,15Z,26.2,30,1016.6 Hpa,280º (W),11.1
28/05/2007,12Z,22.8,38,1018.1 Hpa,320º (NW),20.4
28/05/2007,09Z,18.2,54,1018.2 Hpa,350º (N),9.3
28/05/2007,06Z,14.0,74,1017.2 Hpa,320º (NW),11.1
27/05/2007,21Z,21.0,57,1015.5 Hpa,300º (NW),16.7
27/05/2007,18Z,25.2,44,1013.9 Hpa,250º (W),27.8
27/05/2007,15Z,27.4,33,1014.8 Hpa,240º (SW),18.5
27/05/2007,12Z,22.9,49,1016.3 Hpa,270º (W),14.8
27/05/2007,09Z,18.4,79,1015.9 Hpa,300º (NW),13.0
27/05/2007,06Z,15.1,98,1014.2 Hpa,360º (N),1.9
26/05/2007,21Z,16.3,96,1013.0 Hpa,calm,0
26/05/2007,18Z,18.9,78,1012.2 Hpa,220º (SW),7.4
26/05/2007,15Z,19.9,61,1011.5 Hpa,220º (SW),18.5
26/05/2007,12Z,22.2,50,1011.4 Hpa,230º (SW),13.0
26/05/2007,09Z,17.8,74,1011.7 Hpa,calm,0
26/05/2007,06Z,15.1,86,1011.6 Hpa,140º (SE),3.7
25/05/2007,21Z,18.4,62,1012.5 Hpa,250º (W),13.0
25/05/2007,18Z,22.4,51,1011.2 Hpa,230º (SW),25.9
25/05/2007,15Z,24.6,43,1010.8 Hpa,230º (SW),22.2
25/05/2007,12Z,23.0,46,1011.9 Hpa,230º (SW),14.8
25/05/2007,09Z,19.8,64,1012.5 Hpa,190º (S),16.7
25/05/2007,06Z,15.0,87,1011.6 Hpa,180º (S),1.9
24/05/2007,21Z,20.0,56,1011.6 Hpa,220º (SW),11.1
24/05/2007,18Z,23.2,39,1010.6 Hpa,230º (SW),16.7
24/05/2007,15Z,24.9,36,1010.6 Hpa,230º (SW),14.8
24/05/2007,12Z,22.8,43,1011.6 Hpa,210º (SW),5.6
24/05/2007,09Z,19.1,66,1012.1 Hpa,230º (SW),5.6
24/05/2007,06Z,15.8,87,1010.9 Hpa,Vble.,
23/05/2007,21Z,19.5,75,1009.8 Hpa,180º (S),1.9
23/05/2007,18Z,18.2,82,1007.5 Hpa,180º (S),3.7
23/05/2007,15Z,27.0,46,1007.2 Hpa,360º (N),3.7
23/05/2007,12Z,23.4,57,1009.6 Hpa,90º (E),14.8
23/05/2007,09Z,18.8,68,1011.1 Hpa,70º (E),5.6
23/05/2007,06Z,12.8,91,1010.9 Hpa,calm,0
22/05/2007,21Z,18.2,64,1013.0 Hpa,260º (W),5.6
22/05/2007,18Z,21.7,43,1011.8 Hpa,260º (W),9.3
22/05/2007,15Z,21.0,54,1012.3 Hpa,230º (SW),13.0
22/05/2007,12Z,21.0,48,1012.1 Hpa,180º (S),22.2
22/05/2007,09Z,16.6,78,1011.6 Hpa,160º (S),18.5
22/05/2007,06Z,15.8,90,1010.3 Hpa,160º (S),7.4
21/05/2007,21Z,20.8,65,1008.9 Hpa,170º (S),7.4
21/05/2007,18Z,23.2,52,1008.5 Hpa,230º (SW),5.6
21/05/2007,15Z,23.0,49,1010.6 Hpa,210º (SW),9.3
21/05/2007,12Z,21.2,56,1011.8 Hpa,210º (SW),14.8
21/05/2007,09Z,19.4,61,1012.0 Hpa,200º (S),11.1
21/05/2007,06Z,17.6,82,1011.1 Hpa,190º (S),7.4
20/05/2007,21Z,20.1,70,1009.4 Hpa,230º (SW),13.0
20/05/2007,18Z,21.4,61,1008.3 Hpa,220º (SW),18.5
20/05/2007,15Z,23.1,59,1008.3 Hpa,220º (SW),24.1
20/05/2007,12Z,23.6,58,1008.1 Hpa,180º (S),18.5
20/05/2007,09Z,21.0,76,1008.5 Hpa,210º (SW),9.3
20/05/2007,06Z,20.2,79,1007.2 Hpa,260º (W),5.6
19/05/2007,21Z,25.8,46,1006.4 Hpa,230º (SW),11.1
19/05/2007,18Z,30.8,33,1005.9 Hpa,260º (W),25.9
19/05/2007,15Z,33.6,25,1006.5 Hpa,270º (W),1.9
19/05/2007,12Z,31.2,27,1009.0 Hpa,270º (W),3.7
19/05/2007,09Z,26.0,40,1009.5 Hpa,50º (NE),9.3
19/05/2007,06Z,18.8,65,1009.8 Hpa,50º (NE),1.9
18/05/2007,21Z,28.6,34,1009.9 Hpa,230º (SW),13.0
18/05/2007,18Z,33.8,24,1009.6 Hpa,100º (E),5.6
18/05/2007,15Z,34.4,22,1010.4 Hpa,70º (E),7.4
18/05/2007,12Z,32.4,27,1012.1 Hpa,80º (E),7.4
18/05/2007,09Z,27.0,34,1013.9 Hpa,60º (NE),16.7
18/05/2007,06Z,18.4,55,1014.4 Hpa,40º (NE),7.4
17/05/2007,21Z,27.8,39,1015.9 Hpa,60º (NE),1.9
17/05/2007,18Z,32.9,21,1015.2 Hpa,90º (E),14.8
17/05/2007,15Z,33.0,22,1016.6 Hpa,90º (E),22.2
17/05/2007,12Z,29.9,28,1018.7 Hpa,60º (NE),20.4
17/05/2007,09Z,25.5,34,1019.2 Hpa,80º (E),29.6
17/05/2007,06Z,20.0,47,1018.5 Hpa,60º (NE),13.0
16/05/2007,21Z,26.8,35,1018.3 Hpa,90º (E),1.9
16/05/2007,18Z,30.0,22,1016.9 Hpa,80º (E),14.8
16/05/2007,15Z,29.2,20,1018.0 Hpa,50º (NE),22.2
16/05/2007,12Z,27.2,20,1019.8 Hpa,90º (E),22.2
16/05/2007,09Z,21.6,39,1020.3 Hpa,80º (E),13.0
16/05/2007,06Z,14.4,67,1020.2 Hpa,30º (NE),5.6
15/05/2007,21Z,25.0,28,1018.6 Hpa,calm,0
15/05/2007,18Z,27.8,23,1017.4 Hpa,30º (NE),11.1
15/05/2007,15Z,27.7,22,1017.9 Hpa,80º (E),14.8
15/05/2007,12Z,25.8,25,1020.3 Hpa,80º (E),16.7
15/05/2007,09Z,21.6,33,1021.1 Hpa,70º (E),27.8
15/05/2007,06Z,15.5,53,1020.8 Hpa,40º (NE),9.3
14/05/2007,21Z,18.8,43,1021.7 Hpa,20º (N),9.3
14/05/2007,18Z,23.0,27,1020.5 Hpa,10º (N),9.3
14/05/2007,15Z,22.6,30,1020.7 Hpa,340º (N),11.1
14/05/2007,12Z,21.8,34,1022.3 Hpa,330º (NW),9.3
14/05/2007,09Z,17.0,55,1023.3 Hpa,Vble.,
14/05/2007,06Z,13.0,84,1021.9 Hpa,calm,0
13/05/2007,21Z,20.0,48,1016.8 Hpa,250º (W),13.0
13/05/2007,18Z,24.6,43,1015.2 Hpa,260º (W),22.2
13/05/2007,15Z,26.4,44,1015.2 Hpa,240º (SW),18.5
13/05/2007,12Z,25.4,44,1016.8 Hpa,270º (W),13.0
13/05/2007,09Z,20.8,65,1017.0 Hpa,270º (W),5.6
13/05/2007,06Z,16.0,89,1015.9 Hpa,180º (S),1.9
12/05/2007,21Z,21.9,54,1015.5 Hpa,230º (SW),13.0
12/05/2007,18Z,28.0,25,1014.3 Hpa,240º (SW),20.4
12/05/2007,15Z,30.3,31,1015.7 Hpa,230º (SW),11.1
12/05/2007,12Z,25.2,48,1017.5 Hpa,230º (SW),3.7
12/05/2007,09Z,18.5,81,1019.2 Hpa,calm,0
12/05/2007,06Z,15.5,90,1018.7 Hpa,90º (E),3.7
11/05/2007,21Z,19.4,70,1020.0 Hpa,240º (SW),9.3
11/05/2007,18Z,24.7,49,1018.3 Hpa,230º (SW),20.4
11/05/2007,15Z,28.6,32,1019.1 Hpa,220º (SW),13.0
11/05/2007,12Z,26.9,30,1020.9 Hpa,250º (W),14.8
11/05/2007,09Z,19.2,66,1021.7 Hpa,220º (SW),5.6
11/05/2007,06Z,15.1,89,1020.5 Hpa,180º (S),1.9
10/05/2007,21Z,21.6,63,1020.3 Hpa,220º (SW),11.1
10/05/2007,18Z,28.0,37,1019.0 Hpa,220º (SW),24.1
10/05/2007,15Z,32.2,33,1019.7 Hpa,220º (SW),18.5
10/05/2007,12Z,28.0,27,1021.3 Hpa,200º (S),3.7
10/05/2007,09Z,22.6,57,1021.9 Hpa,calm,0
10/05/2007,06Z,16.4,80,1021.5 Hpa,10º (N),1.9
09/05/2007,21Z,26.6,39,1021.9 Hpa,200º (S),7.4
09/05/2007,18Z,31.5,29,1020.9 Hpa,320º (NW),7.4
09/05/2007,15Z,32.3,26,1022.0 Hpa,290º (W),7.4
09/05/2007,12Z,29.4,32,1024.4 Hpa,Vble.,
09/05/2007,09Z,23.3,50,1024.6 Hpa,60º (NE),9.3
09/05/2007,06Z,16.7,76,1024.3 Hpa,30º (NE),7.4
08/05/2007,21Z,26.4,35,1024.1 Hpa,80º (E),1.9
08/05/2007,18Z,30.6,18,1023.2 Hpa,70º (E),11.1
08/05/2007,15Z,31.2,18,1024.8 Hpa,50º (NE),13.0
08/05/2007,12Z,28.0,39,1025.2 Hpa,80º (E),11.1
08/05/2007,09Z,22.2,52,1026.0 Hpa,50º (NE),13.0
08/05/2007,06Z,15.0,85,1024.9 Hpa,30º (NE),3.7
07/05/2007,21Z,22.8,46,1023.7 Hpa,270º (W),3.7
07/05/2007,18Z,28.6,31,1022.7 Hpa,130º (SE),1.9
07/05/2007,15Z,28.1,30,1023.3 Hpa,Vble.,
07/05/2007,12Z,25.0,35,1024.8 Hpa,40º (NE),9.3
07/05/2007,09Z,20.4,46,1025.5 Hpa,80º (E),5.6
07/05/2007,06Z,15.0,66,1024.3 Hpa,360º (N),1.9
06/05/2007,21Z,20.6,53,1022.4 Hpa,360º (N),3.7
06/05/2007,18Z,24.3,31,1020.7 Hpa,70º (E),7.4
06/05/2007,15Z,24.2,29,1020.6 Hpa,60º (NE),18.5
06/05/2007,12Z,21.8,35,1021.0 Hpa,20º (N),13.0
06/05/2007,09Z,18.6,44,1021.2 Hpa,60º (NE),20.4
06/05/2007,06Z,13.2,66,1019.6 Hpa,50º (NE),7.4
05/05/2007,21Z,17.6,82,1018.1 Hpa,110º (E),11.1
05/05/2007,18Z,22.0,60,1015.7 Hpa,150º (SE),5.6
05/05/2007,15Z,23.8,46,1015.6 Hpa,240º (SW),7.4
05/05/2007,12Z,21.2,59,1016.7 Hpa,60º (NE),3.7
05/05/2007,09Z,17.0,77,1016.4 Hpa,70º (E),1.9
05/05/2007,06Z,14.0,94,1014.7 Hpa,90º (E),1.9
04/05/2007,21Z,18.2,71,1014.1 Hpa,240º (SW),11.1
04/05/2007,18Z,21.0,63,1011.9 Hpa,270º (W),7.4
04/05/2007,15Z,22.6,51,1012.0 Hpa,320º (NW),7.4
04/05/2007,12Z,20.0,66,1012.9 Hpa,40º (NE),5.6
04/05/2007,09Z,17.0,79,1013.0 Hpa,Vble.,
04/05/2007,06Z,12.6,94,1012.2 Hpa,220º (SW),1.9
03/05/2007,21Z,17.2,67,1012.6 Hpa,220º (SW),13.0
03/05/2007,18Z,20.6,53,1010.3 Hpa,260º (W),11.1
03/05/2007,15Z,20.8,50,1010.3 Hpa,260º (W),14.8
03/05/2007,12Z,19.7,53,1010.3 Hpa,320º (NW),11.1
03/05/2007,09Z,16.8,70,1010.2 Hpa,290º (W),11.1
